stop_id,stop_name,latitude,longitude
12197558504,Hammam El Fen,37.13356443,6.316912079
12197558505,Hammam El Fen,37.13372531,6.316981657
12197743490,Mosque Andalous,37.17484962,6.393425956
12197743491,Mosque Andalous,37.17514123,6.393358978
12197743492,Groupe 5 Moulay Rachid,37.15469454,6.362901472
12197743493,Groupe 5 Moulay Rachid,37.15484771,6.362565631
12197743494,Ofppt Sidi Moumen,37.1597449,6.37171227
12197743495,Ofppt Sidi Moumen,37.15997859,6.371650635
12197743496,Centre De Maintenance,37.16445144,6.379157929
12197743497,Centre De Maintenance,37.16467685,6.378999108
12197743498,Nejmet Sidi Moumen,37.17155882,6.387714085
12197743499,Nejmet Sidi Moumen,37.17132566,6.387957965
12197743500,Rsidence Walili,37.16826707,6.384046411
12197767501,Rsidence Walili,37.16849711,6.383885289
12197767502,Rsidence Des Oliviers,37.17404581,6.390780898
12197767503,Rsidence Des Oliviers,37.17373058,6.391009074
12197767504,Mosque Abou Horaira,37.15823674,6.365961133
12197767505,Mosque Abou Horaira,37.15846309,6.36562463
12198850246,Caserne Forces Auxliares,37.14965746,6.333078667
12199134915,Mosque El Fath,37.12411056,6.226394667
12199134916,Rond Point Chahdia,37.1269163,6.224695234
12199134937,Gare Routire Ouled Ziane,37.15776779,6.310984619
12199198230,M'salla Ain Chok,37.12839001,6.300087003
12199198233,Derb Douam,37.12891905,6.327031648
12199748438,Clinique Cnss - Facult,37.12065448,6.299681825
12199748443,Caf Konouz,37.12270101,6.310033261
12199748444,Caf Konouz,37.12298087,6.309849659
12200265405,Place Marchal,37.18137643,6.281162231
12200265406,Khayriat,37.15221611,6.346804882
12200265407,Khayriat,37.15196112,6.347096451
12200265408,Bouziane,37.15537634,6.352861286
12200265409,Bouziane,37.15520076,6.353065404
12200432632,CF El Hank,37.19041339,6.251866453
12200432634,OFPPT El Hank,37.18962462,6.255312973
12200435135,Centre Bus Ben M'Sick,37.15830813,6.322379216
12200435136,Centre Bus Ben M'Sick,37.15815698,6.322404132
12202342541,Mosque Badr,37.17964397,6.263844674
12202342542,Hmodialyse 2 Mars,37.13473794,6.29615364
12202342543,Hmodialyse 2 Mars,37.13460765,6.295883604
12202342544,Facult D'An-Chock,37.12354992,6.298341288
12202497555,Salmia 2 Terminus,37.11743389,6.345988335
12202497556,Salmia 2 Terminus,37.1172964,6.345856144
12202497559,Caf Souria,37.12754968,6.333344747
12202497560,Caf Souria,37.12773503,6.333490763
12202497562,Villa Des Lilas,37.14147601,6.272031823
12202497563,Gare De L'Oasis,37.13769756,6.270863382
12202497564,Gare De L'Oasis,37.13778977,6.270707751
12202497565,March De L'Oasis,37.13852358,6.267317439
12202497566,March De L'Oasis,37.13880573,6.26747064
12202497567,Maison Des Soeurs,37.14040482,6.265330473
12202497568,Maison Des Soeurs,37.14022864,6.265190081
12202497570,Complexe C. K.Zebdi,37.13595806,6.326646903
12202628034,Anwar Californie,37.10880702,6.288985063
12202628036,Omaria,37.1129113,6.292137726
12202628038,Bd Tichka,37.11273718,6.295769062
12202628040,Pharmacie Omaria,37.1164469,6.298026776
12202628042,Angle Dakhla/Tichka,37.11290922,6.299121015
12202628044,Bd Fatima Zeroual,37.10288429,6.304168792
12206004728,Douar Bouhali,37.1528512,6.407708494
12206004729,Douar Bouhali,37.15300518,6.407567437
12206004732,Tit Mellil - Renault,37.17748261,6.416272798
12206156343,Sakani Ahl Loghlam,37.18805694,6.416215096
12206156344,Sakani Ahl Loghlam,37.18777958,6.416126467
12206203248,Caf Brochette,37.21345165,6.367311358
12206203250,Dalila,37.21091772,6.363077044
12206244976,Piscine Oceanic,37.20912179,6.358187838
12206244978,Plage Raha,37.20803139,6.351489245
12206277386,Groupe 3 Hay Moulay Rachid,37.14879391,6.352591056
12206277387,Etablissement Imane,37.14559854,6.356941321
12206277388,Etablissement Imane,37.1457479,6.357049611
12206284836,Oukacha - Zone Industrielle,37.20475264,6.343438967
12206284837,Oukacha - Zone Industrielle,37.20492126,6.343314864
12206284838,Afriquia Oukacha,37.19897221,6.332881832
12206284839,Afriquia Oukacha,37.19917137,6.332783302
12206747694,Hpital 20 aout,37.15784844,6.283036185
12207794960,Ingelec,37.19011227,6.342634488
12207794961,Ingelec,37.19029176,6.34255792
12207826693,Oued Al Makhazine,37.18096514,6.276683656
12208782253,Sakani,37.19255317,6.407958825
12208782255,Bacha. Al Azhar,37.18672766,6.402115278
12208782256,Al Azhar,37.19011844,6.399944998
12208782258,Commissariat Azhar,37.19123701,6.399255742
12208782264,Espace De Barcelone,37.18956933,6.407041248
12208782265,Espace De Barcelone,37.18971057,6.40672641
12208922179,Espace Les Palmiers,37.16664923,6.274165732
12208922181,Casa Voyageurs,37.17457536,6.306018568
12208922183,OFPPT Bahmad,37.17334187,6.30497292
12208949562,Foum Lahcen,37.17811204,6.328388728
12208949571,Lyce Jaber Ibnou Hayane,37.17240207,6.294716333
12208949572,Lyce Jaber Ibnou Hayane,37.17247643,6.294498319
12208949573,March De Gros,37.17608902,6.302107294
12208949574,March De Gros,37.17582323,6.30207015
12208949575,Dakar - Chimicolor,37.17513316,6.295406386
12208949576,Dakar - Chimicolor,37.17507025,6.29561793
12208949577,Ben J'Dia,37.16965659,6.291208341
12208949578,Ben J'Dia,37.16944076,6.291339429
12208949579,Aramex,37.16858317,6.288904872
12208949580,Aramex,37.16879256,6.288764128
12208949584,Pharmacie Mars,37.1820942,6.355342598
12208949585,Pharmacie Mars,37.18233179,6.355170975
12208949586,Caf Damos,37.18456673,6.358457185
12208949587,Caf Damos,37.18463735,6.358157425
12209708078,Kissariat Aziza,37.16789989,6.337561462
12209708079,Kissariat Aziza,37.16817495,6.33756209
12209708080,Florida,37.16680806,6.333844801
12209708081,Florida,37.16701587,6.333571047
12209864621,Commissariat Moulay Chrif,37.18090266,6.326977707
12209864623,March Aux Poulets,37.18246274,6.324364011
12209942206,Ecole Royale De Gendarmerie,37.21785031,6.409030482
12209942208,M'Salla Qods,37.21534553,6.405719861
12209942209,M'Salla Qods,37.21556094,6.405592466
12211898268,El Mzabyine - Mosque,37.10539241,6.308171063
12211898269,El Mzabyine - Mosque,37.1054994,6.308054804
12211898270,Glacier Via Roma,37.11207104,6.305591747
12211898271,Glacier Via Roma,37.11224075,6.305471769
12211898272,Hay Cherifa,37.11039811,6.300292304
12211898273,Hay Cherifa,37.11019542,6.300303678
12211898281,Mosque Hay Mohammadi,37.1718104,6.331338129
12211898282,La Ferraille,37.1678417,6.315742748
12211898283,La Ferraille,37.16793817,6.315571
12211898284,Hassan El Alaoui,37.16380187,6.310724841
12211898285,Hassan El Alaoui,37.16391806,6.310705805
12212880493,Mohammed VI,37.12448057,6.317613194
12212952901,Parc de la Ligue Arabe,37.17340882,6.278663544
12212952902,Parc de la Ligue Arabe,37.17335472,6.278648577
12212952903,Mers Sultan,37.17315124,6.283292764
12212952904,Mers Sultan,37.17318401,6.283254642
12212952905,Jabar Ibn Hayane,37.17435692,6.291961145
12212952906,Jabar Ibn Hayane,37.17429401,6.291934517
